appln_id;npl_biblio;ipc_class_symbol;appln_abstract;appln_auth;nb_applicants;nb_inventors;appln_nr_original;npl_issn
419619532;"DMITRIEV ET AL: 'Silicon carbide and SiC-AIN solid-solution p-n structures grown by liquid-phase epitaxy', PHYSICA B. CONDENSED MATTER, AMSTERDAM, NL, vol. 185, no. 1-4, 1 April 1993 (1993-04-01), pages 440 - 452, XP024467855, ISSN: 0921-4526, [retrieved on 19930401], DOI: 10.1016/0921-4526(93)90276-C";"C30B  19/04";"Provided is a method for producing an n-type SiC single crystal, whereby it is possible to grow an n-type SiC single crystal having a low resistivity at a high speed. A method for producing an n-type SiC single crystal by bringing a SiC seed crystal substrate into contact with a Si-C solution having such a temperature gradient that the temperature gradually decreases from the inside toward the surface, thereby achieving the crystal growth of the n-type SiC single crystal. The method involves adding a nitride to a raw material for forming the Si-C solution or to the Si-C solution.";"EP";1;1;"13866596";"0921-4526"
419622130;"AKIRA SUZUKI ET AL: 'Fast and High-Energy-Resolution Oxide Scintillator: Ce-Doped (La,Gd)2 Si2 O7', APPLIED PHYSICS EXPRESS, vol. 5, no. 10, 9 October 2012 (2012-10-09), online, pages 102601, XP055284471, ISSN: 1882-0778, DOI: 10.1143/APEX.5.102601";"C30B  29/34";"Disclosed is a crystal material represented by a general formula (1) : (Gd 1-x-y-z La x ME y RE z ) 2 (Si 1-v MM v ) 2 O 7 (1), where ME is at least one selected from Y, Yb, Sc, and Lu; RE is a transition metal or rare earth element; MM is at least one selected from Ge, Sn, Hf, and Zr; and ranges of x, y, z, and v are represented by the following (i) or (ii): (i) 0.05 ‰¤ x + z ‰¤ 1.0, 0.0 ‰¤ y ‰¤ 1.0, 0.0001 ‰¤ z < 0.05, and v = 0.0 (where, when RE is Ce, y = 0 is an exception) or (ii) 0.0 ‰¤ x + y + z ‰¤ 1.0, 0.0001 ‰¤ z ‰¤ 0.05, and 0.0 < v. This configuration provides a crystal material having a large light emission amount and a short fluorescence lifetime and a radiation detector, an imaging apparatus, a nondestructive inspection apparatus, and a lighting apparatus containing the crystal material.";"EP";1;6;"13869111";"1882-0778"
419622130;"GERASYMOV I ET AL: 'Growth of bulk gadolinium pyrosilicate single crystals for scintillators', JOURNAL OF CRYSTAL GROWTH, vol. 318, no. 1, 19 November 2010 (2010-11-19), online, pages 805 - 808, XP028164481, ISSN: 0022-0248, [retrieved on 20101119], DOI: 10.1016/J.JCRYSGRO.2010.11.047";"C30B  29/22";"Disclosed is a crystal material represented by a general formula (1) : (Gd 1-x-y-z La x ME y RE z ) 2 (Si 1-v MM v ) 2 O 7 (1), where ME is at least one selected from Y, Yb, Sc, and Lu; RE is a transition metal or rare earth element; MM is at least one selected from Ge, Sn, Hf, and Zr; and ranges of x, y, z, and v are represented by the following (i) or (ii): (i) 0.05 ‰¤ x + z ‰¤ 1.0, 0.0 ‰¤ y ‰¤ 1.0, 0.0001 ‰¤ z < 0.05, and v = 0.0 (where, when RE is Ce, y = 0 is an exception) or (ii) 0.0 ‰¤ x + y + z ‰¤ 1.0, 0.0001 ‰¤ z ‰¤ 0.05, and 0.0 < v. This configuration provides a crystal material having a large light emission amount and a short fluorescence lifetime and a radiation detector, an imaging apparatus, a nondestructive inspection apparatus, and a lighting apparatus containing the crystal material.";"EP";1;6;"13869111";"0022-0248"
419622130;"GERASYMOV I ET AL: 'Growth of bulk gadolinium pyrosilicate single crystals for scintillators', JOURNAL OF CRYSTAL GROWTH, vol. 318, no. 1, 19 November 2010 (2010-11-19), online, pages 805 - 808, XP028164481, ISSN: 0022-0248, [retrieved on 20101119], DOI: 10.1016/J.JCRYSGRO.2010.11.047";"C30B  13/00";"Disclosed is a crystal material represented by a general formula (1) : (Gd 1-x-y-z La x ME y RE z ) 2 (Si 1-v MM v ) 2 O 7 (1), where ME is at least one selected from Y, Yb, Sc, and Lu; RE is a transition metal or rare earth element; MM is at least one selected from Ge, Sn, Hf, and Zr; and ranges of x, y, z, and v are represented by the following (i) or (ii): (i) 0.05 ‰¤ x + z ‰¤ 1.0, 0.0 ‰¤ y ‰¤ 1.0, 0.0001 ‰¤ z < 0.05, and v = 0.0 (where, when RE is Ce, y = 0 is an exception) or (ii) 0.0 ‰¤ x + y + z ‰¤ 1.0, 0.0001 ‰¤ z ‰¤ 0.05, and 0.0 < v. This configuration provides a crystal material having a large light emission amount and a short fluorescence lifetime and a radiation detector, an imaging apparatus, a nondestructive inspection apparatus, and a lighting apparatus containing the crystal material.";"EP";1;6;"13869111";"0022-0248"
419622130;"GERASYMOV I ET AL: 'Growth of bulk gadolinium pyrosilicate single crystals for scintillators', JOURNAL OF CRYSTAL GROWTH, vol. 318, no. 1, 19 November 2010 (2010-11-19), online, pages 805 - 808, XP028164481, ISSN: 0022-0248, [retrieved on 20101119], DOI: 10.1016/J.JCRYSGRO.2010.11.047";"C30B  15/00";"Disclosed is a crystal material represented by a general formula (1) : (Gd 1-x-y-z La x ME y RE z ) 2 (Si 1-v MM v ) 2 O 7 (1), where ME is at least one selected from Y, Yb, Sc, and Lu; RE is a transition metal or rare earth element; MM is at least one selected from Ge, Sn, Hf, and Zr; and ranges of x, y, z, and v are represented by the following (i) or (ii): (i) 0.05 ‰¤ x + z ‰¤ 1.0, 0.0 ‰¤ y ‰¤ 1.0, 0.0001 ‰¤ z < 0.05, and v = 0.0 (where, when RE is Ce, y = 0 is an exception) or (ii) 0.0 ‰¤ x + y + z ‰¤ 1.0, 0.0001 ‰¤ z ‰¤ 0.05, and 0.0 < v. This configuration provides a crystal material having a large light emission amount and a short fluorescence lifetime and a radiation detector, an imaging apparatus, a nondestructive inspection apparatus, and a lighting apparatus containing the crystal material.";"EP";1;6;"13869111";"0022-0248"
419622130;"AKIRA SUZUKI ET AL: 'Fast and High-Energy-Resolution Oxide Scintillator: Ce-Doped (La,Gd)2 Si2 O7', APPLIED PHYSICS EXPRESS, vol. 5, no. 10, 9 October 2012 (2012-10-09), online, pages 102601, XP055284471, ISSN: 1882-0778, DOI: 10.1143/APEX.5.102601";"C30B  15/00";"Disclosed is a crystal material represented by a general formula (1) : (Gd 1-x-y-z La x ME y RE z ) 2 (Si 1-v MM v ) 2 O 7 (1), where ME is at least one selected from Y, Yb, Sc, and Lu; RE is a transition metal or rare earth element; MM is at least one selected from Ge, Sn, Hf, and Zr; and ranges of x, y, z, and v are represented by the following (i) or (ii): (i) 0.05 ‰¤ x + z ‰¤ 1.0, 0.0 ‰¤ y ‰¤ 1.0, 0.0001 ‰¤ z < 0.05, and v = 0.0 (where, when RE is Ce, y = 0 is an exception) or (ii) 0.0 ‰¤ x + y + z ‰¤ 1.0, 0.0001 ‰¤ z ‰¤ 0.05, and 0.0 < v. This configuration provides a crystal material having a large light emission amount and a short fluorescence lifetime and a radiation detector, an imaging apparatus, a nondestructive inspection apparatus, and a lighting apparatus containing the crystal material.";"EP";1;6;"13869111";"1882-0778"
419622130;"GERASYMOV I ET AL: 'Growth of bulk gadolinium pyrosilicate single crystals for scintillators', JOURNAL OF CRYSTAL GROWTH, vol. 318, no. 1, 19 November 2010 (2010-11-19), online, pages 805 - 808, XP028164481, ISSN: 0022-0248, [retrieved on 20101119], DOI: 10.1016/J.JCRYSGRO.2010.11.047";"C30B  29/34";"Disclosed is a crystal material represented by a general formula (1) : (Gd 1-x-y-z La x ME y RE z ) 2 (Si 1-v MM v ) 2 O 7 (1), where ME is at least one selected from Y, Yb, Sc, and Lu; RE is a transition metal or rare earth element; MM is at least one selected from Ge, Sn, Hf, and Zr; and ranges of x, y, z, and v are represented by the following (i) or (ii): (i) 0.05 ‰¤ x + z ‰¤ 1.0, 0.0 ‰¤ y ‰¤ 1.0, 0.0001 ‰¤ z < 0.05, and v = 0.0 (where, when RE is Ce, y = 0 is an exception) or (ii) 0.0 ‰¤ x + y + z ‰¤ 1.0, 0.0001 ‰¤ z ‰¤ 0.05, and 0.0 < v. This configuration provides a crystal material having a large light emission amount and a short fluorescence lifetime and a radiation detector, an imaging apparatus, a nondestructive inspection apparatus, and a lighting apparatus containing the crystal material.";"EP";1;6;"13869111";"0022-0248"
419622130;"AKIRA SUZUKI ET AL: 'Fast and High-Energy-Resolution Oxide Scintillator: Ce-Doped (La,Gd)2 Si2 O7', APPLIED PHYSICS EXPRESS, vol. 5, no. 10, 9 October 2012 (2012-10-09), online, pages 102601, XP055284471, ISSN: 1882-0778, DOI: 10.1143/APEX.5.102601";"C30B  13/00";"Disclosed is a crystal material represented by a general formula (1) : (Gd 1-x-y-z La x ME y RE z ) 2 (Si 1-v MM v ) 2 O 7 (1), where ME is at least one selected from Y, Yb, Sc, and Lu; RE is a transition metal or rare earth element; MM is at least one selected from Ge, Sn, Hf, and Zr; and ranges of x, y, z, and v are represented by the following (i) or (ii): (i) 0.05 ‰¤ x + z ‰¤ 1.0, 0.0 ‰¤ y ‰¤ 1.0, 0.0001 ‰¤ z < 0.05, and v = 0.0 (where, when RE is Ce, y = 0 is an exception) or (ii) 0.0 ‰¤ x + y + z ‰¤ 1.0, 0.0001 ‰¤ z ‰¤ 0.05, and 0.0 < v. This configuration provides a crystal material having a large light emission amount and a short fluorescence lifetime and a radiation detector, an imaging apparatus, a nondestructive inspection apparatus, and a lighting apparatus containing the crystal material.";"EP";1;6;"13869111";"1882-0778"
419622130;"AKIRA SUZUKI ET AL: 'Fast and High-Energy-Resolution Oxide Scintillator: Ce-Doped (La,Gd)2 Si2 O7', APPLIED PHYSICS EXPRESS, vol. 5, no. 10, 9 October 2012 (2012-10-09), online, pages 102601, XP055284471, ISSN: 1882-0778, DOI: 10.1143/APEX.5.102601";"C30B  29/22";"Disclosed is a crystal material represented by a general formula (1) : (Gd 1-x-y-z La x ME y RE z ) 2 (Si 1-v MM v ) 2 O 7 (1), where ME is at least one selected from Y, Yb, Sc, and Lu; RE is a transition metal or rare earth element; MM is at least one selected from Ge, Sn, Hf, and Zr; and ranges of x, y, z, and v are represented by the following (i) or (ii): (i) 0.05 ‰¤ x + z ‰¤ 1.0, 0.0 ‰¤ y ‰¤ 1.0, 0.0001 ‰¤ z < 0.05, and v = 0.0 (where, when RE is Ce, y = 0 is an exception) or (ii) 0.0 ‰¤ x + y + z ‰¤ 1.0, 0.0001 ‰¤ z ‰¤ 0.05, and 0.0 < v. This configuration provides a crystal material having a large light emission amount and a short fluorescence lifetime and a radiation detector, an imaging apparatus, a nondestructive inspection apparatus, and a lighting apparatus containing the crystal material.";"EP";1;6;"13869111";"1882-0778"
419622130;"GERASYMOV I ET AL: 'Growth of bulk gadolinium pyrosilicate single crystals for scintillators', JOURNAL OF CRYSTAL GROWTH, vol. 318, no. 1, 19 November 2010 (2010-11-19), online, pages 805 - 808, XP028164481, ISSN: 0022-0248, [retrieved on 20101119], DOI: 10.1016/J.JCRYSGRO.2010.11.047";"C30B  29/32";"Disclosed is a crystal material represented by a general formula (1) : (Gd 1-x-y-z La x ME y RE z ) 2 (Si 1-v MM v ) 2 O 7 (1), where ME is at least one selected from Y, Yb, Sc, and Lu; RE is a transition metal or rare earth element; MM is at least one selected from Ge, Sn, Hf, and Zr; and ranges of x, y, z, and v are represented by the following (i) or (ii): (i) 0.05 ‰¤ x + z ‰¤ 1.0, 0.0 ‰¤ y ‰¤ 1.0, 0.0001 ‰¤ z < 0.05, and v = 0.0 (where, when RE is Ce, y = 0 is an exception) or (ii) 0.0 ‰¤ x + y + z ‰¤ 1.0, 0.0001 ‰¤ z ‰¤ 0.05, and 0.0 < v. This configuration provides a crystal material having a large light emission amount and a short fluorescence lifetime and a radiation detector, an imaging apparatus, a nondestructive inspection apparatus, and a lighting apparatus containing the crystal material.";"EP";1;6;"13869111";"0022-0248"
419622130;"AKIRA SUZUKI ET AL: 'Fast and High-Energy-Resolution Oxide Scintillator: Ce-Doped (La,Gd)2 Si2 O7', APPLIED PHYSICS EXPRESS, vol. 5, no. 10, 9 October 2012 (2012-10-09), online, pages 102601, XP055284471, ISSN: 1882-0778, DOI: 10.1143/APEX.5.102601";"C30B  29/32";"Disclosed is a crystal material represented by a general formula (1) : (Gd 1-x-y-z La x ME y RE z ) 2 (Si 1-v MM v ) 2 O 7 (1), where ME is at least one selected from Y, Yb, Sc, and Lu; RE is a transition metal or rare earth element; MM is at least one selected from Ge, Sn, Hf, and Zr; and ranges of x, y, z, and v are represented by the following (i) or (ii): (i) 0.05 ‰¤ x + z ‰¤ 1.0, 0.0 ‰¤ y ‰¤ 1.0, 0.0001 ‰¤ z < 0.05, and v = 0.0 (where, when RE is Ce, y = 0 is an exception) or (ii) 0.0 ‰¤ x + y + z ‰¤ 1.0, 0.0001 ‰¤ z ‰¤ 0.05, and 0.0 < v. This configuration provides a crystal material having a large light emission amount and a short fluorescence lifetime and a radiation detector, an imaging apparatus, a nondestructive inspection apparatus, and a lighting apparatus containing the crystal material.";"EP";1;6;"13869111";"1882-0778"
419842032;"LI, Y. ZHOU, J.J. THOMPSON, P. PACHECO, D. SATO, D.L. ARAIN, O. LEE, H.P.: 'Simultaneous in situ measurement of substrate temperature and layer thickness using diffuse reflectance spectroscopy (DRS) during molecular beam epitaxy', JOURNAL OF CRYSTAL GROWTH, ELSEVIER, AMSTERDAM, NL, vol. 175-176, no. 3001, 1 May 1997 (1997-05-01), AMSTERDAM, NL, pages 250 - 255, XP004091301, ISSN: 0022-0248, DOI: 10.1016/S0022-0248(96)01234-1";"C30B  25/16";"A method and apparatus are provided to directly and accurately detect a temperature of a semiconductor layer at the time of depositing and film-forming the semiconductor layer. First wavelength laser light having light transmissivity attenuated in a first temperature range and second wavelength laser light having light transmissivity attenuated in a second temperature range are applied to the semiconductor layer. A light receiving unit receives light passing through the semiconductor layer. An attenuation range of the laser light transmissivity is detected when the temperature of the semiconductor layer is increased and the detection light quantity of the first wavelength laser light is attenuated. As the temperature continues to increase and the detection light quantity of the second wavelength laser light exceeds an attenuation start point, the temperature of the semiconductor layer is calculated based on a detection light quantity at a predetermined measurement time and the attenuation range.";"US";2;1;"14126010";"0022-0248"
