appln_id;npl_biblio;ipc_class_symbol;appln_abstract;appln_auth;appln_nr_original;npl_issn
480138362;"YE HAIFENG ET AL: 'Synthetic therapeutic gene circuits in mammalian cells', FEBS LETTERS, vol. 588, no. 15, 2014, pages 2537 - 2544, XP028877664, ISSN: 0014-5793, DOI: 10.1016/J.FEBSLET.2014.05.003";"B82Y   5/00";"The present invention is directed to a method for the preparation of a non-living micro/nanoscale biosynthetic device capable of giving an information of a state of a system to analyse. Preferably, said device is used as an assay diagnostic, or to predict the risk, of a disease, or for the classification of mammal, preferably human pathologies. The invention also relates to a method for the identification and/or the quantification of a compound in a sample. Finally the present invention includes a kit comprising the biosynthetic device obtained by the method of the present invention.";"WO";"IB2017/000683";"0014-5793"
480138362;"RAI M. ET AL: 'Biomedical applications of nanobiosensors: the state-of-the-art', JOURNAL OF THE BRAZILIAN CHEMICAL SOCIETY, vol. 23, no. 1, 1 January 2012 (2012-01-01), BR, pages 14 - 24, XP055329096, ISSN: 0103-5053, DOI: 10.1590/S0103-50532012000100004";"B82Y   5/00";"The present invention is directed to a method for the preparation of a non-living micro/nanoscale biosynthetic device capable of giving an information of a state of a system to analyse. Preferably, said device is used as an assay diagnostic, or to predict the risk, of a disease, or for the classification of mammal, preferably human pathologies. The invention also relates to a method for the identification and/or the quantification of a compound in a sample. Finally the present invention includes a kit comprising the biosynthetic device obtained by the method of the present invention.";"WO";"IB2017/000683";"0103-5053"
480138362;"HERMANN T, PATEL D J: 'ADAPTIVE RECOGNITION BY NUCLEIC ACID APTAMERS', SCIENCE, AAAS, AMERICAN ASSOC. FOR THE ADVANCEMENT OF SCIENCE, US, vol. 287, 4 February 2000 (2000-02-04), US, pages 820 - 825, XP002952233, ISSN: 0036-8075, DOI: 10.1126/science.287.5454.820";"B82Y   5/00";"The present invention is directed to a method for the preparation of a non-living micro/nanoscale biosynthetic device capable of giving an information of a state of a system to analyse. Preferably, said device is used as an assay diagnostic, or to predict the risk, of a disease, or for the classification of mammal, preferably human pathologies. The invention also relates to a method for the identification and/or the quantification of a compound in a sample. Finally the present invention includes a kit comprising the biosynthetic device obtained by the method of the present invention.";"WO";"IB2017/000683";"0036-8075"
480138362;"VON MALTZAHN G. ET AL: 'Nanoparticle Self-Assembly Gated by Logical Proteolytic Triggers', JOURNAL OF THE AMERICAN CHEMICAL SOCIETY, vol. 129, no. 19, 1 May 2007 (2007-05-01), pages 6064 - 6065, XP055007112, ISSN: 0002-7863, DOI: 10.1021/ja070461l";"B82Y  15/00";"The present invention is directed to a method for the preparation of a non-living micro/nanoscale biosynthetic device capable of giving an information of a state of a system to analyse. Preferably, said device is used as an assay diagnostic, or to predict the risk, of a disease, or for the classification of mammal, preferably human pathologies. The invention also relates to a method for the identification and/or the quantification of a compound in a sample. Finally the present invention includes a kit comprising the biosynthetic device obtained by the method of the present invention.";"WO";"IB2017/000683";"0002-7863"
480138362;"PRIVMAN M. ET AL: 'Responsive Interface Switchable by Logically Processed Physiological Signals: Toward 'Smart' Actuators for Signal Amplification and Drug Delivery', ACS APPLIED MATERIALS AND INTERFACES, vol. 3, no. 5, 25 May 2011 (2011-05-25), US, pages 1620 - 1623, XP055329235, ISSN: 1944-8244, DOI: 10.1021/am200165m";"B82Y  10/00";"The present invention is directed to a method for the preparation of a non-living micro/nanoscale biosynthetic device capable of giving an information of a state of a system to analyse. Preferably, said device is used as an assay diagnostic, or to predict the risk, of a disease, or for the classification of mammal, preferably human pathologies. The invention also relates to a method for the identification and/or the quantification of a compound in a sample. Finally the present invention includes a kit comprising the biosynthetic device obtained by the method of the present invention.";"WO";"IB2017/000683";"1944-8244"
480138362;"VON MALTZAHN G. ET AL: 'Nanoparticle Self-Assembly Gated by Logical Proteolytic Triggers', JOURNAL OF THE AMERICAN CHEMICAL SOCIETY, vol. 129, no. 19, 1 May 2007 (2007-05-01), pages 6064 - 6065, XP055007112, ISSN: 0002-7863, DOI: 10.1021/ja070461l";"B82Y  10/00";"The present invention is directed to a method for the preparation of a non-living micro/nanoscale biosynthetic device capable of giving an information of a state of a system to analyse. Preferably, said device is used as an assay diagnostic, or to predict the risk, of a disease, or for the classification of mammal, preferably human pathologies. The invention also relates to a method for the identification and/or the quantification of a compound in a sample. Finally the present invention includes a kit comprising the biosynthetic device obtained by the method of the present invention.";"WO";"IB2017/000683";"0002-7863"
480138362;"ASTIER Y. ET AL: 'Protein components for nanodevices', CURRENT OPINION IN CHEMICAL BIOLOGY, CURRENT BIOLOGY LTD, LONDON, GB, vol. 9, no. 6, 1 December 2005 (2005-12-01), pages 576 - 584, XP027847809, ISSN: 1367-5931, [retrieved on 20051201]";"B82Y   5/00";"The present invention is directed to a method for the preparation of a non-living micro/nanoscale biosynthetic device capable of giving an information of a state of a system to analyse. Preferably, said device is used as an assay diagnostic, or to predict the risk, of a disease, or for the classification of mammal, preferably human pathologies. The invention also relates to a method for the identification and/or the quantification of a compound in a sample. Finally the present invention includes a kit comprising the biosynthetic device obtained by the method of the present invention.";"WO";"IB2017/000683";"1367-5931"
480138362;"HANES J ET AL: 'PICOMOLAR AFFINITY ANTIBODIES FROM A FULLY SYNTHETIC NAIVE LIBRARY SELECTED AND EVOLVED BY RIBOSOME DISPLAY', NATURE BIOTECHNOLOGY, NATURE PUBLISHING GROUP, NEW YORK, NY, US, vol. 18, no. 12, December 2000 (2000-12-01), pages 1287 - 1292, XP001121946, ISSN: 1087-0156";"B82Y   5/00";"The present invention is directed to a method for the preparation of a non-living micro/nanoscale biosynthetic device capable of giving an information of a state of a system to analyse. Preferably, said device is used as an assay diagnostic, or to predict the risk, of a disease, or for the classification of mammal, preferably human pathologies. The invention also relates to a method for the identification and/or the quantification of a compound in a sample. Finally the present invention includes a kit comprising the biosynthetic device obtained by the method of the present invention.";"WO";"IB2017/000683";"1087-0156"
480138362;"WANG J. ET AL: 'Digital Biosensors with Built-in Logic for Biomedical Applications', ISRAEL JOURNAL OF CHEMISTRY, vol. 51, no. 1, 26 January 2011 (2011-01-26), IL, pages 141 - 150, XP055329287, ISSN: 0021-2148, DOI: 10.1002/ijch.201000069";"B82Y  10/00";"The present invention is directed to a method for the preparation of a non-living micro/nanoscale biosynthetic device capable of giving an information of a state of a system to analyse. Preferably, said device is used as an assay diagnostic, or to predict the risk, of a disease, or for the classification of mammal, preferably human pathologies. The invention also relates to a method for the identification and/or the quantification of a compound in a sample. Finally the present invention includes a kit comprising the biosynthetic device obtained by the method of the present invention.";"WO";"IB2017/000683";"0021-2148"
480138362;"CHIARA FALCIANI, LUISA LOZZI, ALESSANDRO PINI, LUISA BRACCI: 'Bioactive Peptides from Libraries', CHEMISTRY AND BIOLOGY., CURRENT BIOLOGY, LONDON, GB, vol. 12, no. 4, 1 April 2005 (2005-04-01), GB, pages 417 - 426, XP055377937, ISSN: 1074-5521, DOI: 10.1016/j.chembiol.2005.02.009";"B82Y  15/00";"The present invention is directed to a method for the preparation of a non-living micro/nanoscale biosynthetic device capable of giving an information of a state of a system to analyse. Preferably, said device is used as an assay diagnostic, or to predict the risk, of a disease, or for the classification of mammal, preferably human pathologies. The invention also relates to a method for the identification and/or the quantification of a compound in a sample. Finally the present invention includes a kit comprising the biosynthetic device obtained by the method of the present invention.";"WO";"IB2017/000683";"1074-5521"
480138362;"WANG J. ET AL: 'Digital biosensors with built-in logic for biomedical applications-biosensors based on a biocomputing concept', ANALYTICAL AND BIOANALYTICAL CHEMISTRY, SPRINGER, BERLIN, DE, vol. 398, no. 4, 13 May 2010 (2010-05-13), pages 1591 - 1603, XP019839283, ISSN: 1618-2650";"B82Y   5/00";"The present invention is directed to a method for the preparation of a non-living micro/nanoscale biosynthetic device capable of giving an information of a state of a system to analyse. Preferably, said device is used as an assay diagnostic, or to predict the risk, of a disease, or for the classification of mammal, preferably human pathologies. The invention also relates to a method for the identification and/or the quantification of a compound in a sample. Finally the present invention includes a kit comprising the biosynthetic device obtained by the method of the present invention.";"WO";"IB2017/000683";"1618-2650"
480138362;"HAJBA L. ET AL: 'The use of magnetic nanoparticles in cancer theranostics: Toward handheld diagnostic devices', BIOTECHNOLOGY ADVANCES, ELSEVIER PUBLISHING, BARKING, GB, vol. 34, no. 4, 4 February 2016 (2016-02-04), pages 354 - 361, XP029549280, ISSN: 0734-9750, DOI: 10.1016/J.BIOTECHADV.2016.02.001";"B82Y  10/00";"The present invention is directed to a method for the preparation of a non-living micro/nanoscale biosynthetic device capable of giving an information of a state of a system to analyse. Preferably, said device is used as an assay diagnostic, or to predict the risk, of a disease, or for the classification of mammal, preferably human pathologies. The invention also relates to a method for the identification and/or the quantification of a compound in a sample. Finally the present invention includes a kit comprising the biosynthetic device obtained by the method of the present invention.";"WO";"IB2017/000683";"0734-9750"
